leadScore,leadType,isBroker,isInvestor,isWorkOpportunity,businessName,contactName,email,phone,website,city,state,country,address,category,tags,rating,reviewCount,description,source,googleMapsUrl,listingUrl,notes,commissionPitch,scrapedAt
Medium,general,false,false,false,La Ruina,,,,,Playa del Carmen,Quintana Roo,Mexico,,Hotel,"hospitality, openstreetmap",,0,,OpenStreetMap,"https://maps.google.com/?q=20.6230423,-87.0740309",https://www.openstreetmap.org/node/920559673,Visit Google Maps listing to get contact info,"Hola La Ruina,

Soy de Recrea Construction, empresa constructora especializada en proyectos residenciales y comerciales en Playa del Carmen y toda la Riviera Maya.

Te invitamos a ser parte de nuestro programa de referidos: por cada cliente que nos refieras y concrete un proyecto de construcción, te ofrecemos una COMISIÓN COMPETITIVA sobre el valor total de la obra.

✅ Comisión atractiva por referido
✅ Proyectos residenciales, condos, hoteles boutique y comerciales
✅ Empresa con experiencia comprobada en Riviera Maya
✅ Acompañamiento completo durante todo el proyecto

¿Tienes clientes que buscan construir en la zona? ¡Hablemos!

Recrea Construction Riviera Maya",2026-03-14T01:29:40.380Z
Medium,general,false,false,false,Coco Rio,,hotelcocorio@hotmail.com,9848793361,https://www.hotelcocorio.com/,Playa del Carmen,Quintana Roo,Mexico,,Hotel,"hospitality, openstreetmap",,0,,OpenStreetMap,"https://maps.google.com/?q=20.632244,-87.0688361",https://www.openstreetmap.org/node/920559702,Send intro email to hotelcocorio@hotmail.com,"Hola Coco Rio,

Soy de Recrea Construction, empresa constructora especializada en proyectos residenciales y comerciales en Playa del Carmen y toda la Riviera Maya.

Te invitamos a ser parte de nuestro programa de referidos: por cada cliente que nos refieras y concrete un proyecto de construcción, te ofrecemos una COMISIÓN COMPETITIVA sobre el valor total de la obra.

✅ Comisión atractiva por referido
✅ Proyectos residenciales, condos, hoteles boutique y comerciales
✅ Empresa con experiencia comprobada en Riviera Maya
✅ Acompañamiento completo durante todo el proyecto

¿Tienes clientes que buscan construir en la zona? ¡Hablemos!

Recrea Construction Riviera Maya",2026-03-14T01:29:40.499Z
Medium,general,false,false,false,Reina Roja,,sales@reinarojahotel.com,9848793123,https://www.reinarojahotel.com/,Playa del Carmen,Quintana Roo,Mexico,,Hotel,"hospitality, openstreetmap",,0,,OpenStreetMap,"https://maps.google.com/?q=20.6310163,-87.0700884",https://www.openstreetmap.org/node/920559716,Send intro email to sales@reinarojahotel.com,"Hola Reina Roja,

Soy de Recrea Construction, empresa constructora especializada en proyectos residenciales y comerciales en Playa del Carmen y toda la Riviera Maya.

Te invitamos a ser parte de nuestro programa de referidos: por cada cliente que nos refieras y concrete un proyecto de construcción, te ofrecemos una COMISIÓN COMPETITIVA sobre el valor total de la obra.

✅ Comisión atractiva por referido
✅ Proyectos residenciales, condos, hoteles boutique y comerciales
✅ Empresa con experiencia comprobada en Riviera Maya
✅ Acompañamiento completo durante todo el proyecto

¿Tienes clientes que buscan construir en la zona? ¡Hablemos!

Recrea Construction Riviera Maya",2026-03-14T01:29:40.575Z
Medium,general,false,false,false,The Brio Hotel,,,,,Playa del Carmen,Quintana Roo,Mexico,,Hotel,"hospitality, openstreetmap",,0,,OpenStreetMap,"https://maps.google.com/?q=20.6328212,-87.0686739",https://www.openstreetmap.org/node/920559725,Visit Google Maps listing to get contact info,"Hola The Brio Hotel,

Soy de Recrea Construction, empresa constructora especializada en proyectos residenciales y comerciales en Playa del Carmen y toda la Riviera Maya.

Te invitamos a ser parte de nuestro programa de referidos: por cada cliente que nos refieras y concrete un proyecto de construcción, te ofrecemos una COMISIÓN COMPETITIVA sobre el valor total de la obra.

✅ Comisión atractiva por referido
✅ Proyectos residenciales, condos, hoteles boutique y comerciales
✅ Empresa con experiencia comprobada en Riviera Maya
✅ Acompañamiento completo durante todo el proyecto

¿Tienes clientes que buscan construir en la zona? ¡Hablemos!

Recrea Construction Riviera Maya",2026-03-14T01:29:40.650Z
Medium,general,false,false,false,In Fashion,,reservations@infashionhotel.com,9848794740,http://www.infashionhotel.com,Playa del Carmen,Quintana Roo,Mexico,,Hotel,"hospitality, openstreetmap",,0,,OpenStreetMap,"https://maps.google.com/?q=20.6278511,-87.0722238",https://www.openstreetmap.org/node/920559804,Send intro email to reservations@infashionhotel.com,"Hola In Fashion,

Soy de Recrea Construction, empresa constructora especializada en proyectos residenciales y comerciales en Playa del Carmen y toda la Riviera Maya.

Te invitamos a ser parte de nuestro programa de referidos: por cada cliente que nos refieras y concrete un proyecto de construcción, te ofrecemos una COMISIÓN COMPETITIVA sobre el valor total de la obra.

✅ Comisión atractiva por referido
✅ Proyectos residenciales, condos, hoteles boutique y comerciales
✅ Empresa con experiencia comprobada en Riviera Maya
✅ Acompañamiento completo durante todo el proyecto

¿Tienes clientes que buscan construir en la zona? ¡Hablemos!

Recrea Construction Riviera Maya",2026-03-14T01:29:40.772Z
Medium,general,false,false,false,Plaza Mariachi,,hotelplazamariachi@hotmail.com,9848731518,,Playa del Carmen,Quintana Roo,Mexico,,Hotel,"hospitality, openstreetmap",,0,,OpenStreetMap,"https://maps.google.com/?q=20.6290708,-87.0703003",https://www.openstreetmap.org/node/920559858,Send intro email to hotelplazamariachi@hotmail.com,"Hola Plaza Mariachi,

Soy de Recrea Construction, empresa constructora especializada en proyectos residenciales y comerciales en Playa del Carmen y toda la Riviera Maya.

Te invitamos a ser parte de nuestro programa de referidos: por cada cliente que nos refieras y concrete un proyecto de construcción, te ofrecemos una COMISIÓN COMPETITIVA sobre el valor total de la obra.

✅ Comisión atractiva por referido
✅ Proyectos residenciales, condos, hoteles boutique y comerciales
✅ Empresa con experiencia comprobada en Riviera Maya
✅ Acompañamiento completo durante todo el proyecto

¿Tienes clientes que buscan construir en la zona? ¡Hablemos!

Recrea Construction Riviera Maya",2026-03-14T01:29:40.849Z
Medium,general,false,false,false,Riviera del Sol,,mail@rivieradelsol.com,9848733100,https://rivieradelsol.com/,Playa del Carmen,Quintana Roo,Mexico,,Hotel,"hospitality, openstreetmap",,0,,OpenStreetMap,"https://maps.google.com/?q=20.6325464,-87.0673809",https://www.openstreetmap.org/node/920559915,Send intro email to mail@rivieradelsol.com,"Hola Riviera del Sol,

Soy de Recrea Construction, empresa constructora especializada en proyectos residenciales y comerciales en Playa del Carmen y toda la Riviera Maya.

Te invitamos a ser parte de nuestro programa de referidos: por cada cliente que nos refieras y concrete un proyecto de construcción, te ofrecemos una COMISIÓN COMPETITIVA sobre el valor total de la obra.

✅ Comisión atractiva por referido
✅ Proyectos residenciales, condos, hoteles boutique y comerciales
✅ Empresa con experiencia comprobada en Riviera Maya
✅ Acompañamiento completo durante todo el proyecto

¿Tienes clientes que buscan construir en la zona? ¡Hablemos!

Recrea Construction Riviera Maya",2026-03-14T01:29:40.972Z
Medium,general,false,false,false,Rio Playa,,,,,Playa del Carmen,Quintana Roo,Mexico,,Hotel,"hospitality, openstreetmap",,0,,OpenStreetMap,"https://maps.google.com/?q=20.6261266,-87.0733781",https://www.openstreetmap.org/node/920559933,Visit Google Maps listing to get contact info,"Hola Rio Playa,

Soy de Recrea Construction, empresa constructora especializada en proyectos residenciales y comerciales en Playa del Carmen y toda la Riviera Maya.

Te invitamos a ser parte de nuestro programa de referidos: por cada cliente que nos refieras y concrete un proyecto de construcción, te ofrecemos una COMISIÓN COMPETITIVA sobre el valor total de la obra.

✅ Comisión atractiva por referido
✅ Proyectos residenciales, condos, hoteles boutique y comerciales
✅ Empresa con experiencia comprobada en Riviera Maya
✅ Acompañamiento completo durante todo el proyecto

¿Tienes clientes que buscan construir en la zona? ¡Hablemos!

Recrea Construction Riviera Maya",2026-03-14T01:29:41.088Z
Medium,general,false,false,false,Grand Mayan,,,,https://www.vidanta.com/en/web/riviera-maya/the-grand-mayan,Quintana Roo,Quintana Roo,Mexico,,Hotel,"hospitality, openstreetmap",,0,,OpenStreetMap,"https://maps.google.com/?q=20.7652141,-86.956183",https://www.openstreetmap.org/node/938895068,Visit https://www.vidanta.com/en/web/riviera-maya/the-grand-mayan and find contact form,"Hola Grand Mayan, espero que esté bien. Me dirijo a usted desde Recrea Construction, una empresa de construcción premium con sede en la Riviera Maya. Entendemos que como parte del equipo de Grand Mayan | Hotel en Quintana Roo, usted valoriza la calidad y el detalle en los proyectos de construcción. En Recrea, nos especializamos en ofrecer servicios de construcción personalizados para satisfacer las necesidades únicas de nuestros clientes. Me gustaría conversar con usted sobre cómo podemos apoyar a Grand Mayan en sus proyectos actuales o futuros. ¿Podríamos coordinar una reunión o conversar por WhatsApp para explorar oportunidades de colaboración? Recrea Construction Riviera Maya",2026-03-14T01:29:41.168Z
Medium,general,false,false,false,Sandos Caracol,,,,,Playa del Carmen,Quintana Roo,Mexico,,Hotel,"hospitality, openstreetmap",,0,,OpenStreetMap,"https://maps.google.com/?q=20.6619034,-87.0384023",https://www.openstreetmap.org/node/938895196,Visit Google Maps listing to get contact info,"Hola Sandos Caracol,

Soy de Recrea Construction, empresa constructora especializada en proyectos residenciales y comerciales en Playa del Carmen y toda la Riviera Maya.

Te invitamos a ser parte de nuestro programa de referidos: por cada cliente que nos refieras y concrete un proyecto de construcción, te ofrecemos una COMISIÓN COMPETITIVA sobre el valor total de la obra.

✅ Comisión atractiva por referido
✅ Proyectos residenciales, condos, hoteles boutique y comerciales
✅ Empresa con experiencia comprobada en Riviera Maya
✅ Acompañamiento completo durante todo el proyecto

¿Tienes clientes que buscan construir en la zona? ¡Hablemos!

Recrea Construction Riviera Maya",2026-03-14T01:29:42.125Z
Medium,general,false,false,false,Secrets Maroma Beach Riviera,Catalonia,,,,Quintana Roo,Quintana Roo,Mexico,,Hotel,"hospitality, openstreetmap",,0,,OpenStreetMap,"https://maps.google.com/?q=20.7371433,-86.9693523",https://www.openstreetmap.org/node/938895694,Visit Google Maps listing to get contact info,"Hola Catalonia,

Soy de Recrea Construction, empresa constructora especializada en proyectos residenciales y comerciales en Quintana Roo y toda la Riviera Maya.

Te invitamos a ser parte de nuestro programa de referidos: por cada cliente que nos refieras y concrete un proyecto de construcción, te ofrecemos una COMISIÓN COMPETITIVA sobre el valor total de la obra.

✅ Comisión atractiva por referido
✅ Proyectos residenciales, condos, hoteles boutique y comerciales
✅ Empresa con experiencia comprobada en Riviera Maya
✅ Acompañamiento completo durante todo el proyecto

¿Tienes clientes que buscan construir en la zona? ¡Hablemos!

Recrea Construction Riviera Maya",2026-03-14T01:29:42.199Z
Medium,general,false,false,false,Paraiso de la Bonita,,,,,Quintana Roo,Quintana Roo,Mexico,,Hotel,"hospitality, openstreetmap",,0,,OpenStreetMap,"https://maps.google.com/?q=20.9125228,-86.8468004",https://www.openstreetmap.org/node/938895780,Visit Google Maps listing to get contact info,"Hola Paraiso de la Bonita,

Soy de Recrea Construction, empresa constructora especializada en proyectos residenciales y comerciales en Quintana Roo y toda la Riviera Maya.

Te invitamos a ser parte de nuestro programa de referidos: por cada cliente que nos refieras y concrete un proyecto de construcción, te ofrecemos una COMISIÓN COMPETITIVA sobre el valor total de la obra.

✅ Comisión atractiva por referido
✅ Proyectos residenciales, condos, hoteles boutique y comerciales
✅ Empresa con experiencia comprobada en Riviera Maya
✅ Acompañamiento completo durante todo el proyecto

¿Tienes clientes que buscan construir en la zona? ¡Hablemos!

Recrea Construction Riviera Maya",2026-03-14T01:29:42.316Z
Medium,general,false,false,false,Palmar Beach Riviera Maya,,,,,Quintana Roo,Quintana Roo,Mexico,,Hotel,"hospitality, openstreetmap",,0,,OpenStreetMap,"https://maps.google.com/?q=20.9048193,-86.8475388",https://www.openstreetmap.org/node/938895875,Visit Google Maps listing to get contact info,"Hola Palmar Beach Riviera Maya,

Soy de Recrea Construction, empresa constructora especializada en proyectos residenciales y comerciales en Quintana Roo y toda la Riviera Maya.

Te invitamos a ser parte de nuestro programa de referidos: por cada cliente que nos refieras y concrete un proyecto de construcción, te ofrecemos una COMISIÓN COMPETITIVA sobre el valor total de la obra.

✅ Comisión atractiva por referido
✅ Proyectos residenciales, condos, hoteles boutique y comerciales
✅ Empresa con experiencia comprobada en Riviera Maya
✅ Acompañamiento completo durante todo el proyecto

¿Tienes clientes que buscan construir en la zona? ¡Hablemos!

Recrea Construction Riviera Maya",2026-03-14T01:29:42.391Z
